region,month,date,gangsu,rain,temperature
송파구,1,2018-01-20,0,0,3.2
송파구,1,2018-01-21,0,0,1.5
송파구,1,2018-01-22,3.5,1,1.2
송파구,1,2018-01-23,0,0,-9.4
송파구,1,2018-01-24,0,0,-12.6
송파구,1,2018-01-25,0,0,-12.5
송파구,1,2018-01-26,0,0,-13.2
송파구,1,2018-01-27,0,0,-9.6
송파구,1,2018-01-28,0,0,-4.6
송파구,1,2018-01-29,0,0,-6.8
송파구,1,2018-01-30,0,0,-5
송파구,1,2018-01-31,0,0,-0.7
송파구,2,2018-02-01,0,0,-2.7
송파구,2,2018-02-02,0,0,-1.7
송파구,2,2018-02-03,0,0,-5.1
송파구,2,2018-02-04,0,0,-7.9
송파구,2,2018-02-05,0,0,-7.6
송파구,2,2018-02-06,0,0,-8.5
송파구,2,2018-02-07,0,0,-7.2
송파구,2,2018-02-08,0,0,-4
송파구,2,2018-02-09,0,0,0.3
송파구,2,2018-02-10,0,0,1.2
송파구,2,2018-02-11,0,0,-4.4
송파구,2,2018-02-12,0,0,-4.6
송파구,2,2018-02-13,0,0,-0.1
송파구,2,2018-02-14,0,0,4.7
송파구,2,2018-02-15,0,0,1.2
송파구,2,2018-02-16,0,0,0.5
송파구,2,2018-02-17,0,0,-1.3
송파구,2,2018-02-18,0,0,0.6
송파구,2,2018-02-19,0,0,2.9
송파구,2,2018-02-20,0,0,2.5
송파구,2,2018-02-21,0,0,0.8
송파구,2,2018-02-22,0,0,2.3
송파구,2,2018-02-23,4,1,5.1
송파구,2,2018-02-24,0,0,4.6
송파구,2,2018-02-25,0,0,3.2
송파구,2,2018-02-26,0,0,4.2
송파구,2,2018-02-27,0,0,4.7
송파구,2,2018-02-28,26,1,5
송파구,3,2018-03-01,1.5,1,1.7
송파구,3,2018-03-02,0,0,0.6
송파구,3,2018-03-03,0,0,8.4
송파구,3,2018-03-04,11,1,10.6
송파구,3,2018-03-05,5.5,1,6.1
송파구,3,2018-03-06,0,0,5.3
송파구,3,2018-03-07,0.5,1,6.9
송파구,3,2018-03-08,7.5,1,5.4
송파구,3,2018-03-09,0,0,6.1
송파구,3,2018-03-10,0,0,5.7
송파구,3,2018-03-11,0,0,7.8
송파구,3,2018-03-12,0,0,8.9
송파구,3,2018-03-13,0,0,12.5
송파구,3,2018-03-14,0,0,17.8
송파구,3,2018-03-15,35,1,13.7
송파구,3,2018-03-16,0,0,7.4
송파구,3,2018-03-17,0,0,7.5
송파구,3,2018-03-18,0.5,1,9.6
송파구,3,2018-03-19,3,1,8.7
송파구,3,2018-03-20,0,0,5.7
송파구,3,2018-03-21,0,0,2.9
송파구,3,2018-03-22,0,0,6.3
송파구,3,2018-03-23,0,0,7.2
송파구,3,2018-03-24,0,0,9
송파구,3,2018-03-25,0,0,10.8
송파구,3,2018-03-26,0,0,12.3
송파구,3,2018-03-27,0,0,14.4
송파구,3,2018-03-28,0,0,15.8
송파구,3,2018-03-29,0,0,16.7
송파구,3,2018-03-30,0,0,15.8
송파구,3,2018-03-31,0,0,15.5
송파구,4,2018-04-01,0,0,16.2
송파구,4,2018-04-02,0,0,19.2
송파구,4,2018-04-03,0,0,19.4
송파구,4,2018-04-04,21,1,13.7
송파구,4,2018-04-05,13,1,8.8
송파구,4,2018-04-06,7.5,1,7.5
송파구,4,2018-04-07,0,0,5.6
송파구,4,2018-04-08,4.5,1,5.4
송파구,4,2018-04-09,0,0,8.2
송파구,4,2018-04-10,4,1,15.4
송파구,4,2018-04-11,0,0,14.3
송파구,4,2018-04-12,0,0,14.7
송파구,4,2018-04-13,0,0,15.3
송파구,4,2018-04-14,11.5,1,10.2
송파구,4,2018-04-15,0,0,10.9
송파구,4,2018-04-16,0,0,12.5
송파구,4,2018-04-17,0,0,13.8
송파구,4,2018-04-18,0,0,14.3
송파구,4,2018-04-19,0,0,15.6
송파구,4,2018-04-20,0,0,18.4
송파구,4,2018-04-21,0,0,0
송파구,4,2018-04-22,0,0,0
송파구,4,2018-04-23,0,0,0
송파구,4,2018-04-24,0,0,0
송파구,4,2018-04-25,0,0,0
송파구,4,2018-04-26,0,0,0
송파구,4,2018-04-27,0,0,0
송파구,4,2018-04-28,0,0,0
송파구,4,2018-04-29,0,0,0
송파구,4,2018-04-30,0,0,0
송파구,5,2018-05-01,0,0,20.9
송파구,5,2018-05-02,5.5,1,16.2
송파구,5,2018-05-03,19,1,12.1
송파구,5,2018-05-04,0,0,15.1
송파구,5,2018-05-05,0,0,18.3
송파구,5,2018-05-06,23,1,17.2
송파구,5,2018-05-07,0,0,19.7
송파구,5,2018-05-08,0,0,18.1
송파구,5,2018-05-09,0,0,16.2
송파구,5,2018-05-10,0,0,16.5
송파구,5,2018-05-11,0,0,16.9
송파구,5,2018-05-12,33.5,1,15.1
송파구,5,2018-05-13,0,0,16.7
송파구,5,2018-05-14,0,0,18.6
송파구,5,2018-05-15,0,0,23.7
송파구,5,2018-05-16,30.5,1,23.1
송파구,5,2018-05-17,88.5,1,21.7
송파구,5,2018-05-18,6,1,16.9
송파구,5,2018-05-19,0,0,18.3
송파구,5,2018-05-20,0,0,18.3
송파구,5,2018-05-21,0,0,18.5
송파구,5,2018-05-22,12.5,1,18.8
송파구,5,2018-05-23,6.5,1,18.2
송파구,5,2018-05-24,0,0,19.4
송파구,5,2018-05-25,0,0,21.1
송파구,5,2018-05-26,0,0,22.4
송파구,5,2018-05-27,0,0,21.3
송파구,5,2018-05-28,0,0,22.6
송파구,5,2018-05-29,2.5,1,22.2
송파구,5,2018-05-30,0,0,21
송파구,5,2018-05-31,0,0,21.5
송파구,6,2018-06-01,0,0,24.8
송파구,6,2018-06-02,0,0,24.4
송파구,6,2018-06-03,0,0,24.6
송파구,6,2018-06-04,0,0,23.7
송파구,6,2018-06-05,0,0,24.6
송파구,6,2018-06-06,0,0,24
송파구,6,2018-06-07,0,0,23.3
송파구,6,2018-06-08,0,0,22.4
송파구,6,2018-06-09,0.5,1,24.2
송파구,6,2018-06-10,0.5,1,21.7
송파구,6,2018-06-11,2,1,21
송파구,6,2018-06-12,0.5,1,21.6
송파구,6,2018-06-13,0,0,22.8
송파구,6,2018-06-14,1.5,1,22.5
송파구,6,2018-06-15,2,1,20.9
송파구,6,2018-06-16,0,0,27.6
송파구,6,2018-06-17,-,1,-
송파구,6,2018-06-18,-,1,-
송파구,6,2018-06-19,0,0,23.1
송파구,6,2018-06-20,0,0,23.2
송파구,6,2018-06-21,0,0,24.1
송파구,6,2018-06-22,0,0,28.3
송파구,6,2018-06-23,0,0,25.4
송파구,6,2018-06-24,0,0,25.8
송파구,6,2018-06-25,0,0,27.4
송파구,6,2018-06-26,74,1,23.3
송파구,6,2018-06-27,0,0,23.1
송파구,6,2018-06-28,11.5,1,24.1
송파구,6,2018-06-29,2,1,26.8
송파구,6,2018-06-30,3,1,25.3
송파구,7,2018-07-01,89,1,22.4
송파구,7,2018-07-02,83.5,1,22.5
송파구,7,2018-07-03,0,0,27
송파구,7,2018-07-04,0,0,27.7
송파구,7,2018-07-05,3.5,1,25.4
송파구,7,2018-07-06,0,0,24.2
송파구,7,2018-07-07,0,0,23.6
송파구,7,2018-07-08,0,0,23.2
송파구,7,2018-07-09,10,1,21.5
송파구,7,2018-07-10,9.5,1,24
송파구,7,2018-07-11,2,1,27.5
송파구,7,2018-07-12,0,0,27.9
송파구,7,2018-07-13,0,0,27.9
송파구,7,2018-07-14,0,0,28.6
송파구,7,2018-07-15,0,0,28.8
송파구,7,2018-07-16,0,0,29.4
송파구,7,2018-07-17,0,0,28.6
송파구,7,2018-07-18,0,0,29.1
송파구,7,2018-07-19,0,0,29.3
송파구,7,2018-07-20,0,0,30.1
송파구,7,2018-07-21,0,0,31.1
송파구,7,2018-07-22,0,0,31.9
송파구,7,2018-07-23,0,0,32.2
송파구,7,2018-07-24,0,0,32.1
송파구,7,2018-07-25,0,0,30.7
송파구,7,2018-07-26,0,0,30.3
송파구,7,2018-07-27,0,0,29.5
송파구,7,2018-07-28,-,1,0
송파구,7,2018-07-29,-,1,0
송파구,7,2018-07-30,-,1,0
송파구,7,2018-07-31,-,1,0
송파구,8,2018-08-01,0,0,34.5
송파구,8,2018-08-02,0,0,34.8
송파구,8,2018-08-03,0,0,34.2
송파구,8,2018-08-04,0,0,32.5
송파구,8,2018-08-05,2,1,31.1
송파구,8,2018-08-06,25.5,1,30.3
송파구,8,2018-08-07,0,0,31.3
송파구,8,2018-08-08,0,0,32
송파구,8,2018-08-09,31.5,1,29.4
송파구,8,2018-08-10,0,0,31.1
송파구,8,2018-08-11,0,0,30.9
송파구,8,2018-08-12,0,0,31.1
송파구,8,2018-08-13,5,1,31.4
송파구,8,2018-08-14,0,0,32.3
송파구,8,2018-08-15,0,0,32.1
송파구,8,2018-08-16,0,0,30.4
송파구,8,2018-08-17,0,0,27.2
송파구,8,2018-08-18,0,0,26.7
송파구,8,2018-08-19,0,0,27.9
송파구,8,2018-08-20,0,0,29.3
송파구,8,2018-08-21,4.5,1,27.4
송파구,8,2018-08-22,0,0,30.5
송파구,8,2018-08-23,0.5,1,30
송파구,8,2018-08-24,21,1,25.2
송파구,8,2018-08-25,0,0,25.8
송파구,8,2018-08-26,2.5,1,23.1
송파구,8,2018-08-27,28,1,22.7
송파구,8,2018-08-28,99,1,24.1
송파구,8,2018-08-29,13.5,1,25.9
송파구,8,2018-08-30,5,1,26.9
송파구,8,2018-08-31,0.5,1,26.3
송파구,9,2018-09-01,63.9,1,26
송파구,9,2018-09-02,58.8,1,25.3
송파구,9,2018-09-03,79.5,1,24.6
송파구,9,2018-09-04,70.9,1,24.6
송파구,9,2018-09-05,59.6,1,25.3
송파구,9,2018-09-06,72,1,25
송파구,9,2018-09-07,58,1,23.2
송파구,9,2018-09-08,53.8,1,22
송파구,9,2018-09-09,58.2,1,22.3
송파구,9,2018-09-10,55.4,1,23.1
송파구,9,2018-09-11,54.1,1,21.8
송파구,9,2018-09-12,56.9,1,22.8
송파구,9,2018-09-13,69.4,1,23.2
송파구,9,2018-09-14,72.9,1,23.4
송파구,9,2018-09-15,82.2,1,22.9
송파구,9,2018-09-16,82.9,1,23.2
송파구,9,2018-09-17,64.6,1,23.7
송파구,9,2018-09-18,61.4,1,22.9
송파구,9,2018-09-19,63.6,1,22.6
송파구,9,2018-09-20,85.1,1,19.4
송파구,9,2018-09-21,88,1,19.8
송파구,9,2018-09-22,63.6,1,22.1
송파구,9,2018-09-23,56.7,1,20.3
송파구,9,2018-09-24,49.1,1,19.1
송파구,9,2018-09-25,57.3,1,18
송파구,9,2018-09-26,53,1,19.6
송파구,9,2018-09-27,51.1,1,19.5
송파구,9,2018-09-28,62.5,1,17.9
송파구,9,2018-09-29,65.1,1,19.9
송파구,9,2018-09-30,57.4,1,18.9
송파구,10,2018-10-01,0,0,17.1
송파구,10,2018-10-02,0,0,16.8
송파구,10,2018-10-03,0,0,17.4
송파구,10,2018-10-04,0,0,19
송파구,10,2018-10-05,39,1,17.5
송파구,10,2018-10-06,69.5,1,18.5
송파구,10,2018-10-07,0,0,18.3
송파구,10,2018-10-08,0,0,15.1
송파구,10,2018-10-09,0,0,15.2
송파구,10,2018-10-10,3,1,14.3
송파구,10,2018-10-11,0,0,11.4
송파구,10,2018-10-12,0,0,11.7
송파구,10,2018-10-13,0,0,12.4
송파구,10,2018-10-14,0,0,13.7
송파구,10,2018-10-15,0,0,15.7
송파구,10,2018-10-16,0,0,15.2
송파구,10,2018-10-17,0,0,13.6
송파구,10,2018-10-18,0,0,12.4
송파구,10,2018-10-19,0,0,13.8
송파구,10,2018-10-20,0,0,13.7
송파구,10,2018-10-21,0,0,13.3
송파구,10,2018-10-22,0,0,13.9
송파구,10,2018-10-23,6,1,12.6
송파구,10,2018-10-24,0,0,13.4
송파구,10,2018-10-25,0,0,13.6
송파구,10,2018-10-26,7.5,1,13.3
송파구,10,2018-10-27,0,0,10.5
송파구,10,2018-10-28,4,1,9.7
송파구,10,2018-10-29,0,0,8.8
송파구,10,2018-10-30,0,0,7.9
송파구,10,2018-10-31,0,0,8.7
송파구,11,2018-11-01,0,0,9.1
송파구,11,2018-11-02,0,0,10.6
송파구,11,2018-11-03,0,0,11.7
송파구,11,2018-11-04,0,0,11.9
송파구,11,2018-11-05,0,0,12.5
송파구,11,2018-11-06,0,0,12.6
송파구,11,2018-11-07,1.5,1,13.7
송파구,11,2018-11-08,49,1,13.5
송파구,11,2018-11-09,0.5,1,13.5
송파구,11,2018-11-10,0,0,13.4
송파구,11,2018-11-11,0,0,9.6
송파구,11,2018-11-12,0,0,9.2
송파구,11,2018-11-13,0,0,9.7
송파구,11,2018-11-14,0,0,10.2
송파구,11,2018-11-15,0,0,10
송파구,11,2018-11-16,0,0,10.1
송파구,11,2018-11-17,0,0,6.9
송파구,11,2018-11-18,0,0,7.2
송파구,11,2018-11-19,0,0,8
송파구,11,2018-11-20,0,0,7.4
송파구,11,2018-11-21,1,1,7
송파구,11,2018-11-22,0,0,4.3
송파구,11,2018-11-23,0,0,2.8
송파구,11,2018-11-24,8,1,3.6
송파구,11,2018-11-25,0,0,5.4
송파구,11,2018-11-26,0,0,5.9
송파구,11,2018-11-27,0,0,7
송파구,11,2018-11-28,0,0,6.7
송파구,11,2018-11-29,0,0,4.4
송파구,11,2018-11-30,0,0,3.8
송파구,12,2018-12-01,0,0,5.5
송파구,12,2018-12-02,0,0,7
송파구,12,2018-12-03,10,1,11.4
송파구,12,2018-12-04,7.5,1,9.1
송파구,12,2018-12-05,0,0,1.8
송파구,12,2018-12-06,0,0,3.6
송파구,12,2018-12-07,0,0,-5.1
송파구,12,2018-12-08,0,0,-6.7
송파구,12,2018-12-09,0,0,-6.1
송파구,12,2018-12-10,0,0,-2.7
송파구,12,2018-12-11,0,0,0.2
송파구,12,2018-12-12,0,0,0.1
송파구,12,2018-12-13,0.5,1,-0.9
송파구,12,2018-12-14,0,0,-2.8
송파구,12,2018-12-15,0,0,-2.2
송파구,12,2018-12-16,0,0,0.2
송파구,12,2018-12-17,0,0,2.9
송파구,12,2018-12-18,0,0,3.3
송파구,12,2018-12-19,0,0,5
송파구,12,2018-12-20,0,0,3.5
송파구,12,2018-12-21,0,0,5.1
송파구,12,2018-12-22,0,0,7.7
송파구,12,2018-12-23,0,0,4.9
송파구,12,2018-12-24,0,0,-0.6
송파구,12,2018-12-25,0,0,0.4
송파구,12,2018-12-26,0,0,1
송파구,12,2018-12-27,0,0,-7.8
송파구,12,2018-12-28,0,0,-9.2
송파구,12,2018-12-29,0,0,-6
송파구,12,2018-12-30,0,0,-5.8
송파구,12,2018-12-31,0,0,-4.8
양천구,1,2018-01-01,0,0,0
양천구,1,2018-01-02,0,0,-0.8
양천구,1,2018-01-03,0,0,-3.9
양천구,1,2018-01-04,0,0,-4.3
양천구,1,2018-01-05,0,0,-2.1
양천구,1,2018-01-06,0,0,-1.7
양천구,1,2018-01-07,0,0,-0.2
양천구,1,2018-01-08,0.5,1,1.7
양천구,1,2018-01-09,0,0,-3
양천구,1,2018-01-10,0,0,-6.4
양천구,1,2018-01-11,0,0,-10
양천구,1,2018-01-12,0,0,-9.8
양천구,1,2018-01-13,0,0,-3.3
양천구,1,2018-01-14,0,0,1.2
양천구,1,2018-01-15,0,0,5.3
양천구,1,2018-01-16,0,0,4.1
양천구,1,2018-01-17,0,0,5
양천구,1,2018-01-18,0,0,2.8
양천구,1,2018-01-19,0,0,1.7
양천구,1,2018-01-20,0,0,2.9
양천구,1,2018-01-21,0,0,1.2
양천구,1,2018-01-22,4,1,1.2
양천구,1,2018-01-23,0,0,-10.4
양천구,1,2018-01-24,0,0,-13.4
양천구,1,2018-01-25,0,0,-13.4
양천구,1,2018-01-26,0,0,-14.2
양천구,1,2018-01-27,0,0,-9.5
양천구,1,2018-01-28,0,0,-5.2
양천구,1,2018-01-29,0,0,-7.5
양천구,1,2018-01-30,0.5,1,-4.6
양천구,1,2018-01-31,0,0,-1.6
양천구,2,2018-02-01,0,0,-3
양천구,2,2018-02-02,0,0,-1.7
양천구,2,2018-02-03,0,0,-6.1
양천구,2,2018-02-04,0,0,-8.6
양천구,2,2018-02-05,0,0,-8.3
양천구,2,2018-02-06,0,0,-9.2
양천구,2,2018-02-07,0,0,-7.1
양천구,2,2018-02-08,0,0,-3.2
양천구,2,2018-02-09,0,0,1.2
양천구,2,2018-02-10,0,0,0.5
양천구,2,2018-02-11,0,0,-5
양천구,2,2018-02-12,0,0,-5
양천구,2,2018-02-13,0,0,-0.4
양천구,2,2018-02-14,0,0,4.3
양천구,2,2018-02-15,0,0,-0.1
양천구,2,2018-02-16,0,0,-0.3
양천구,2,2018-02-17,0,0,-2.2
양천구,2,2018-02-18,0,0,0
양천구,2,2018-02-19,0,0,2.5
양천구,2,2018-02-20,0,0,1.9
양천구,2,2018-02-21,0,0,-0.4
양천구,2,2018-02-22,0,0,2.1
양천구,2,2018-02-23,4,1,4.9
양천구,2,2018-02-24,0,0,3.2
양천구,2,2018-02-25,0,0,2.3
양천구,2,2018-02-26,0,0,3.6
양천구,2,2018-02-27,0,0,5
양천구,2,2018-02-28,25.5,1,5.4
양천구,3,2018-03-01,1.5,1,1
양천구,3,2018-03-02,0,0,-0.2
양천구,3,2018-03-03,0,0,7.9
양천구,3,2018-03-04,17.5,1,10.1
양천구,3,2018-03-05,4.5,1,6.7
양천구,3,2018-03-06,0,0,5.3
양천구,3,2018-03-07,1.5,1,7
양천구,3,2018-03-08,6,1,4.9
양천구,3,2018-03-09,0,0,5.2
양천구,3,2018-03-10,0,0,4.9
양천구,3,2018-03-11,0,0,7
양천구,3,2018-03-12,0,0,8.7
양천구,3,2018-03-13,0,0,12.6
양천구,3,2018-03-14,0,0,17
양천구,3,2018-03-15,30.5,1,13
양천구,3,2018-03-16,0,0,7.7
양천구,3,2018-03-17,0,0,7.5
양천구,3,2018-03-18,1,1,8.5
양천구,3,2018-03-19,1,1,8.8
양천구,3,2018-03-20,0,0,5.6
양천구,3,2018-03-21,1.5,1,2.6
양천구,3,2018-03-22,0,0,5.4
양천구,3,2018-03-23,0,0,6.5
양천구,3,2018-03-24,0,0,7.8
양천구,3,2018-03-25,0,0,9.4
양천구,3,2018-03-26,0,0,10.8
양천구,3,2018-03-27,0,0,13.6
양천구,3,2018-03-28,0,0,14.6
양천구,3,2018-03-29,0,0,15.8
양천구,3,2018-03-30,0,0,15
양천구,3,2018-03-31,0,0,14.4
양천구,4,2018-04-01,0,0,15.8
양천구,4,2018-04-02,0,0,18.6
양천구,4,2018-04-03,0,0,18.3
양천구,4,2018-04-04,17,1,13.4
양천구,4,2018-04-05,11.5,1,8.8
양천구,4,2018-04-06,7.5,1,7
양천구,4,2018-04-07,0,0,5.3
양천구,4,2018-04-08,3,1,5.3
양천구,4,2018-04-09,0,0,8.5
양천구,4,2018-04-10,3,1,16
양천구,4,2018-04-11,0,0,13.1
양천구,4,2018-04-12,0,0,13.7
양천구,4,2018-04-13,0,0,15.2
양천구,4,2018-04-14,9.5,1,10
양천구,4,2018-04-15,0,0,10.2
양천구,4,2018-04-16,0,0,12.4
양천구,4,2018-04-17,0,0,13.7
양천구,4,2018-04-18,0,0,13.1
양천구,4,2018-04-19,0,0,14.4
양천구,4,2018-04-20,0,0,18.6
양천구,4,2018-04-21,0,0,19.3
양천구,4,2018-04-22,13.5,1,16.8
양천구,4,2018-04-23,59,1,10.3
양천구,4,2018-04-24,2,1,13.1
양천구,4,2018-04-25,0,0,15.5
양천구,4,2018-04-26,0,0,15.8
양천구,4,2018-04-27,0,0,15.9
양천구,4,2018-04-28,0,0,16
양천구,4,2018-04-29,0,0,16.9
양천구,4,2018-04-30,0,0,19.2
양천구,5,2018-05-01,0,0,20.6
양천구,5,2018-05-02,7.5,1,16.3
양천구,5,2018-05-03,1.5,1,12.7
양천구,5,2018-05-04,0,0,15.1
양천구,5,2018-05-05,0,0,18.5
양천구,5,2018-05-06,21,1,17.1
양천구,5,2018-05-07,0,0,19.9
양천구,5,2018-05-08,0,0,18.5
양천구,5,2018-05-09,0,0,16.3
양천구,5,2018-05-10,0,0,15.9
양천구,5,2018-05-11,0,0,16.4
양천구,5,2018-05-12,28,1,14.8
양천구,5,2018-05-13,0.5,1,15.8
양천구,5,2018-05-14,0,0,17.9
양천구,5,2018-05-15,0,0,23.7
양천구,5,2018-05-16,39.5,1,22.8
양천구,5,2018-05-17,73.5,1,21
양천구,5,2018-05-18,6,1,17.1
양천구,5,2018-05-19,0,0,18.6
양천구,5,2018-05-20,0,0,18.8
양천구,5,2018-05-21,0,0,18.7
양천구,5,2018-05-22,13.5,1,18.7
양천구,5,2018-05-23,7,1,18
양천구,5,2018-05-24,0,0,19.1
양천구,5,2018-05-25,0,0,20.8
양천구,5,2018-05-26,0,0,22.4
양천구,5,2018-05-27,0,0,20.8
양천구,5,2018-05-28,0,0,22.6
양천구,5,2018-05-29,1.5,1,21.6
양천구,5,2018-05-30,0,0,20.5
양천구,5,2018-05-31,0,0,21.3
양천구,6,2018-06-01,0,0,24.4
양천구,6,2018-06-02,0,0,23.9
양천구,6,2018-06-03,0,0,24.7
양천구,6,2018-06-04,0,0,22.6
양천구,6,2018-06-05,0,0,24.2
양천구,6,2018-06-06,0,0,23.3
양천구,6,2018-06-07,0,0,22.4
양천구,6,2018-06-08,0,0,22
양천구,6,2018-06-09,4,1,24
양천구,6,2018-06-10,1,1,21.7
양천구,6,2018-06-11,7,1,20.6
양천구,6,2018-06-12,1.5,1,21.7
양천구,6,2018-06-13,0,0,22.6
양천구,6,2018-06-14,26,1,22.3
양천구,6,2018-06-15,2,1,22.3
양천구,6,2018-06-16,0,0,22.8
양천구,6,2018-06-17,0,0,23.3
양천구,6,2018-06-18,0,0,25.6
양천구,6,2018-06-19,0,0,22.8
양천구,6,2018-06-20,0,0,23.1
양천구,6,2018-06-21,0,0,24
양천구,6,2018-06-22,0,0,25.8
양천구,6,2018-06-23,0,0,24.9
양천구,6,2018-06-24,0,0,25.3
양천구,6,2018-06-25,0,0,27.3
양천구,6,2018-06-26,72,1,23
양천구,6,2018-06-27,1,1,22.3
양천구,6,2018-06-28,10.5,1,23.7
양천구,6,2018-06-29,1,1,24.9
양천구,6,2018-06-30,10,1,25.3
양천구,7,2018-07-01,79,1,22.6
양천구,7,2018-07-02,55,1,23.4
양천구,7,2018-07-03,0.5,1,27.9
양천구,7,2018-07-04,0,0,27.7
양천구,7,2018-07-05,0,0,26.1
양천구,7,2018-07-06,0,0,24.7
양천구,7,2018-07-07,0,0,24.3
양천구,7,2018-07-08,0,0,23.7
양천구,7,2018-07-09,15.5,1,21.6
양천구,7,2018-07-10,15,1,24.7
양천구,7,2018-07-11,2.5,1,27.7
양천구,7,2018-07-12,0.5,1,27.5
양천구,7,2018-07-13,0,0,27.8
양천구,7,2018-07-14,0,0,28.4
양천구,7,2018-07-15,0,0,28.8
양천구,7,2018-07-16,0,0,29.5
양천구,7,2018-07-17,0,0,28.6
양천구,7,2018-07-18,0,0,28.9
양천구,7,2018-07-19,0,0,28.9
양천구,7,2018-07-20,0,0,29.8
양천구,7,2018-07-21,0,0,31.1
양천구,7,2018-07-22,0,0,32.4
양천구,7,2018-07-23,0,0,32
양천구,7,2018-07-24,0,0,32.1
양천구,7,2018-07-25,0,0,30.3
양천구,7,2018-07-26,0,0,30.5
양천구,7,2018-07-27,0,0,31.2
양천구,7,2018-07-28,24.5,1,30
양천구,7,2018-07-29,0,0,32
양천구,7,2018-07-30,0,0,32.2
양천구,7,2018-07-31,0,0,32.8
양천구,8,2018-08-01,0,0,33.8
양천구,8,2018-08-02,0,0,34.2
양천구,8,2018-08-03,0,0,33.4
양천구,8,2018-08-04,0,0,31.9
양천구,8,2018-08-05,0.5,1,30.6
양천구,8,2018-08-06,1,1,31.2
양천구,8,2018-08-07,0,0,31.5
양천구,8,2018-08-08,0,0,31.5
양천구,8,2018-08-09,1,1,30
양천구,8,2018-08-10,0,0,31.5
양천구,8,2018-08-11,0,0,31.4
양천구,8,2018-08-12,0,0,31.3
양천구,8,2018-08-13,0,0,31.6
양천구,8,2018-08-14,0,0,32.5
양천구,8,2018-08-15,0,0,32.4
양천구,8,2018-08-16,0,0,30.8
양천구,8,2018-08-17,0,0,27.5
양천구,8,2018-08-18,0,0,27
양천구,8,2018-08-19,0,0,28.5
양천구,8,2018-08-20,0,0,29.2
양천구,8,2018-08-21,7,1,27
양천구,8,2018-08-22,0,0,30.6
양천구,8,2018-08-23,2.5,1,30.1
양천구,8,2018-08-24,4,1,25.1
양천구,8,2018-08-25,0,0,25.6
양천구,8,2018-08-26,0,0,24.1
양천구,8,2018-08-27,16.5,1,23.1
양천구,8,2018-08-28,109.5,1,24.5
양천구,8,2018-08-29,26.5,1,25.9
양천구,8,2018-08-30,11,1,26.3
양천구,8,2018-08-31,0,0,26.3
양천구,9,2018-09-01,0,0,26.6
양천구,9,2018-09-02,0,0,25.8
양천구,9,2018-09-03,29.5,1,24.4
양천구,9,2018-09-04,0,0,24.2
양천구,9,2018-09-05,0,0,25.3
양천구,9,2018-09-06,0,0,25
양천구,9,2018-09-07,1,1,22.9
양천구,9,2018-09-08,0,0,22.7
양천구,9,2018-09-09,0,0,22.9
양천구,9,2018-09-10,0,0,23.7
양천구,9,2018-09-11,0,0,22.3
양천구,9,2018-09-12,0,0,23.4
양천구,9,2018-09-13,0,0,24.2
양천구,9,2018-09-14,0,0,24.3
양천구,9,2018-09-15,0,0,23.7
양천구,9,2018-09-16,1.5,1,23
양천구,9,2018-09-17,0,0,23
양천구,9,2018-09-18,0,0,22.9
양천구,9,2018-09-19,0.5,1,23
양천구,9,2018-09-20,3,1,19.7
양천구,9,2018-09-21,16,1,20.2
양천구,9,2018-09-22,8.5,1,21.8
양천구,9,2018-09-23,0,0,20.7
양천구,9,2018-09-24,0,0,18.7
양천구,9,2018-09-25,0,0,18.9
양천구,9,2018-09-26,0,0,20.1
양천구,9,2018-09-27,0,0,20.1
양천구,9,2018-09-28,0,0,18.8
양천구,9,2018-09-29,0,0,21.2
양천구,9,2018-09-30,0,0,18.9
양천구,10,2018-10-01,0,0,16.6
양천구,10,2018-10-02,0,0,17
양천구,10,2018-10-03,0,0,18.7
양천구,10,2018-10-04,0,0,20.3
양천구,10,2018-10-05,30,1,18
양천구,10,2018-10-06,69,1,19.1
양천구,10,2018-10-07,0,0,18.1
양천구,10,2018-10-08,0,0,16.3
양천구,10,2018-10-09,0,0,16.6
양천구,10,2018-10-10,8.5,1,13.7
양천구,10,2018-10-11,0,0,11.5
양천구,10,2018-10-12,0,0,12.4
양천구,10,2018-10-13,0,0,14
양천구,10,2018-10-14,0,0,14.7
양천구,10,2018-10-15,0,0,16.4
양천구,10,2018-10-16,0,0,15.7
양천구,10,2018-10-17,0,0,14
양천구,10,2018-10-18,0,0,13.5
양천구,10,2018-10-19,0,0,14.2
양천구,10,2018-10-20,0,0,14.7
양천구,10,2018-10-21,0,0,14.6
양천구,10,2018-10-22,0,0,15.3
양천구,10,2018-10-23,6,1,14.1
양천구,10,2018-10-24,0,0,14.1
양천구,10,2018-10-25,0,0,15.4
양천구,10,2018-10-26,13,1,14
양천구,10,2018-10-27,0,0,10.2
양천구,10,2018-10-28,7,1,9.7
양천구,10,2018-10-29,0,0,9.1
양천구,10,2018-10-30,0,0,7.6
양천구,10,2018-10-31,0,0,8.7
양천구,11,2018-11-01,0,0,10.1
양천구,11,2018-11-02,0,0,12.2
양천구,11,2018-11-03,0,0,12.7
양천구,11,2018-11-04,0,0,12.7
양천구,11,2018-11-05,0,0,13.1
양천구,11,2018-11-06,0,0,13.3
양천구,11,2018-11-07,2.5,1,13.9
양천구,11,2018-11-08,61,1,13.3
양천구,11,2018-11-09,0.5,1,13.2
양천구,11,2018-11-10,0,0,13.2
